"id","especie","ultima_modificacion","altura","circ_tronco_cm","diametro_tronco","long","lat","seccion","nombre_seccion","area_seccion","inclinacion_peligrosa","circ_tronco_cm_cat"
34243,"Morera","23/03/2011 09:21","Bajo (2 - 4 mts)",64,"Grande",-68.8529668881,-32.875115907,6,"Residencial Norte",2694682.37982,"0","medio"
8436,"Prunas","07/02/2011 17:11","Bajo (2 - 4 mts)",8,"Chico",-68.8382457896,-32.9018981116,2,"Barrio Civico",2366816.36021,"0","bajo"
35419,"Fresno europeo","17/06/2011 15:31","Medio (4 - 8 mts)",100,"Grande",-68.8547920342,-32.8836844513,5,"Residencial Sur",2423808.92355,"0","alto"
6794,"Morera","02/06/2011 13:38","Alto (> 8 mts)",140,"Grande",-68.858210456,-32.8945691707,5,"Residencial Sur",2423808.92355,"0","alto"
32876,"Morera","10/06/2011 10:34","Medio (4 - 8 mts)",120,"Grande",-68.8505944837,-32.8853767974,5,"Residencial Sur",2423808.92355,"0","alto"
23853,"Morera","28/01/2011 12:52","Alto (> 8 mts)",104,"Grande",-68.851004081,-32.9007153241,2,"Barrio Civico",2366816.36021,"0","alto"
298,"Fresno europeo","05/03/2012 13:28","Medio (4 - 8 mts)",120,"Grande",-68.8225960679,-32.8674655997,4,"Cuarta Este Área Fundacional",1822015.85685,"0","alto"
41450,"Pltano","07/04/2011 12:22","Alto (> 8 mts)",140,"Grande",-68.8409244745,-32.8809592924,1,"Parque Central",1655357.93265,"0","alto"
10739,"Morera","04/04/2011 13:28","Medio (4 - 8 mts)",46,"Mediano",-68.8577245641,-32.8765988324,7,"Residencial Parque",1786336.08966,"0","bajo"
26866,"Fresno europeo","31/10/2011 15:05","Muy bajo (1 - 2 mts)",4,"Chico",-68.8370200819,-32.8859677653,3,"Parque O'Higgins",1531146.02653,"0","bajo"
13812,"Fresno europeo","27/01/2011 09:17","Bajo (2 - 4 mts)",18,"Chico",-68.8493152492,-32.863104233,6,"Residencial Norte",2694682.37982,"0","bajo"
34507,"Morera","29/03/2011 11:42","Medio (4 - 8 mts)",80,"Grande",-68.8500568152,-32.8750558036,6,"Residencial Norte",2694682.37982,"0","medio"
29604,"Olmo comun","03/03/2011 13:17","Medio (4 - 8 mts)",97,"Grande",-68.8443600416,-32.8909501255,2,"Barrio Civico",2366816.36021,"0","medio"
33930,"Morera","24/05/2011 09:29","Medio (4 - 8 mts)",130,"Grande",-68.8519456586,-32.8839961097,1,"Parque Central",1655357.93265,"1","alto"
38431,"Paraiso","03/11/2010 11:08","Alto (> 8 mts)",260,"Grande",-68.8510122288,-32.8701471961,6,"Residencial Norte",2694682.37982,"1","muy alto"
38091,"Fresno europeo","06/12/2010 11:28","Alto (> 8 mts)",150,"Grande",-68.8477254295,-32.8726854004,6,"Residencial Norte",2694682.37982,"0","alto"
11381,"Morera","28/01/2011 13:18","Medio (4 - 8 mts)",92,"Grande",-68.8495682115,-32.9014771541,2,"Barrio Civico",2366816.36021,"0","medio"
2714,"Fresno americano","12/10/2011 14:20","Alto (> 8 mts)",118,"Grande",-68.8317989856,-32.8826117632,3,"Parque O'Higgins",1531146.02653,"0","alto"
32316,"Acacia visco","28/06/2011 13:31","Alto (> 8 mts)",140,"Grande",-68.8514228728,-32.8915724471,5,"Residencial Sur",2423808.92355,"0","alto"
2185,"Fresno americano","04/11/2011 17:44","Bajo (2 - 4 mts)",140,"Grande",-68.8338042463,-32.8861033505,3,"Parque O'Higgins",1531146.02653,"0","alto"
42905,"Paraiso","29/09/2011 11:16","Medio (4 - 8 mts)",170,"Grande",-68.8336845026,-32.8771650187,4,"Cuarta Este Área Fundacional",1822015.85685,"0","muy alto"
5044,"Jacarand","15/08/2011 14:18","Bajo (2 - 4 mts)",15,"Chico",-68.8364342033,-32.8633014032,4,"Cuarta Oeste",1173332.70145,"0","bajo"
18522,"Paraiso","06/07/2011 12:26","Alto (> 8 mts)",120,"Grande",-68.8377595129,-32.8739955079,4,"Cuarta Oeste",1173332.70145,"0","alto"
19486,"Morera","18/07/2011 10:23","Alto (> 8 mts)",198,"Grande",-68.8393174013,-32.8721087694,4,"Cuarta Oeste",1173332.70145,"0","muy alto"
39286,"Morera","30/12/2010 08:47","Alto (> 8 mts)",70,"Grande",-68.8554678348,-32.8720172645,6,"Residencial Norte",2694682.37982,"0","medio"
134,"Paraiso sombrilla","29/02/2012 10:12","Medio (4 - 8 mts)",120,"Grande",-68.8577134749,-32.8640769147,6,"Residencial Norte",2694682.37982,"0","alto"
194,"Acer","24/02/2012 11:06","Bajo (2 - 4 mts)",30,"Mediano",-68.858256053,-32.8646670294,6,"Residencial Norte",2694682.37982,"0","bajo"
27865,"Morera","07/11/2011 08:43","Alto (> 8 mts)",150,"Grande",-68.834910167,-32.8928943164,3,"Parque O'Higgins",1531146.02653,"1","alto"
37691,"Fresno europeo","24/02/2012 08:32","Alto (> 8 mts)",158,"Grande",-68.8518692722,-32.872675169,6,"Residencial Norte",2694682.37982,"0","alto"
8369,"Tilo","17/02/2011 15:16","Muy bajo (1 - 2 mts)",26,"Mediano",-68.8392672313,-32.9011053855,2,"Barrio Civico",2366816.36021,"0","bajo"
26899,"Fresno europeo","28/10/2011 16:56","Muy bajo (1 - 2 mts)",4,"Chico",-68.836927006,-32.8874230649,3,"Parque O'Higgins",1531146.02653,"0","bajo"
21776,"Morera","23/05/2011 08:45","Alto (> 8 mts)",140,"Grande",-68.8558281216,-32.8949842246,5,"Residencial Sur",2423808.92355,"0","alto"
43296,"Morera","07/10/2011 11:38","Alto (> 8 mts)",80,"Grande",-68.8332113347,-32.8799113035,1,"Parque Central",1655357.93265,"1","medio"
23759,"Fresno americano","25/01/2011 10:25","Alto (> 8 mts)",81,"Grande",-68.8492592066,-32.8998460763,2,"Barrio Civico",2366816.36021,"0","medio"
7247,"Morera","01/06/2011 10:15","Alto (> 8 mts)",142,"Grande",-68.854195998,-32.901973858,5,"Residencial Sur",2423808.92355,"0","alto"
11969,"Morera","14/05/2010 10:22","Medio (4 - 8 mts)",134,"Grande",-68.8515308628,-32.8688119224,6,"Residencial Norte",2694682.37982,"0","alto"
29558,"Pltano","25/02/2011 12:58","Alto (> 8 mts)",186,"Grande",-68.8430709627,-32.8923052659,2,"Barrio Civico",2366816.36021,"0","muy alto"
43984,"Fresno americano","14/10/2011 12:16","Medio (4 - 8 mts)",140,"Grande",-68.8338475611,-32.885988207,3,"Parque O'Higgins",1531146.02653,"0","alto"
18268,"Morera","04/08/2011 10:25","Alto (> 8 mts)",95,"Grande",-68.8394033747,-32.8696977694,4,"Cuarta Oeste",1173332.70145,"0","medio"
46515,"Morera","17/08/2011 09:26","Alto (> 8 mts)",199,"Grande",-68.8310196705,-32.8668121652,4,"Cuarta Oeste",1173332.70145,"1","muy alto"
19812,"Morera","04/08/2011 11:11","Alto (> 8 mts)",116,"Grande",-68.8345679365,-32.8637289587,4,"Cuarta Oeste",1173332.70145,"0","alto"
35805,"Morera","04/03/2011 09:23","Alto (> 8 mts)",156,"Grande",-68.8536582273,-32.8742130401,6,"Residencial Norte",2694682.37982,"0","alto"
13471,"Fresno europeo","03/02/2011 09:24","Bajo (2 - 4 mts)",26,"Mediano",-68.8522270482,-32.8633677191,6,"Residencial Norte",2694682.37982,"0","bajo"
4168,"Pltano","21/07/2011 09:55","Alto (> 8 mts)",168,"Grande",-68.8446260736,-32.8726534752,6,"Residencial Norte",2694682.37982,"0","alto"
48088,"Morera","29/09/2011 10:05","Medio (4 - 8 mts)",80,"Grande",-68.8268836317,-32.8677356567,4,"Cuarta Este Área Fundacional",1822015.85685,"0","medio"
713,"Paraiso sombrilla","17/12/2011 09:00","Muy bajo (1 - 2 mts)",5,"Chico",-68.8812711382,-32.8731713932,8,"Aeroparque",2203364.73622,"0","bajo"
20528,"Morera","03/06/2011 09:45","Alto (> 8 mts)",150,"Grande",-68.8594201005,-32.8979086394,5,"Residencial Sur",2423808.92355,"1","alto"
3039,"Morera","15/09/2011 10:31","Medio (4 - 8 mts)",240,"Grande",-68.8282640237,-32.8720870902,4,"Cuarta Este Área Fundacional",1822015.85685,"0","muy alto"
22479,"Paraiso","23/06/2011 12:17","Alto (> 8 mts)",157,"Grande",-68.8622426461,-32.8989059966,5,"Residencial Sur",2423808.92355,"0","alto"
20238,"Fresno europeo","26/05/2011 12:03","Medio (4 - 8 mts)",80,"Grande",-68.8594675754,-32.8937674968,5,"Residencial Sur",2423808.92355,"0","medio"
5305,"Acer","28/04/2011 13:06","Bajo (2 - 4 mts)",90,"Grande",-68.8430948557,-32.8764936557,1,"Parque Central",1655357.93265,"0","medio"
8948,"Morera","21/01/2011 10:05","Medio (4 - 8 mts)",80,"Grande",-68.8482338834,-32.8663376215,6,"Residencial Norte",2694682.37982,"0","medio"
29807,"Pltano","09/03/2011 08:31","Alto (> 8 mts)",180,"Grande",-68.8430709005,-32.8921780607,2,"Barrio Civico",2366816.36021,"0","muy alto"
46401,"Morera","23/08/2011 09:56","Medio (4 - 8 mts)",98,"Grande",-68.8328470541,-32.8673281605,4,"Cuarta Oeste",1173332.70145,"1","medio"
38626,"Morera","17/12/2010 13:30","Alto (> 8 mts)",180,"Grande",-68.8521185849,-32.8718865717,6,"Residencial Norte",2694682.37982,"0","muy alto"
15,"Morera","02/03/2012 13:04","Bajo (2 - 4 mts)",56,"Mediano",-68.8567599137,-32.8958801479,5,"Residencial Sur",2423808.92355,"1","medio"
15390,"Paraiso","15/11/2011 12:14","Muy bajo (1 - 2 mts)",15,"Chico",-68.8605070316,-32.8705626063,7,"Residencial Parque",1786336.08966,"0","bajo"
40030,"Morera","19/04/2011 09:13","Alto (> 8 mts)",160,"Grande",-68.8437593589,-32.8784335267,1,"Parque Central",1655357.93265,"1","alto"
16809,"Paraiso","09/08/2011 09:55","Alto (> 8 mts)",146,"Grande",-68.8396372629,-32.8651444624,4,"Cuarta Oeste",1173332.70145,"0","alto"
22858,"Fresno europeo","10/05/2011 10:38","Medio (4 - 8 mts)",42,"Mediano",-68.857074889,-32.90143492,5,"Residencial Sur",2423808.92355,"0","bajo"
27776,"Morera","03/11/2011 10:37","Alto (> 8 mts)",120,"Grande",-68.8351631444,-32.8938210988,3,"Parque O'Higgins",1531146.02653,"0","alto"
29340,"Morera","25/04/2011 09:11","Alto (> 8 mts)",160,"Grande",-68.8437504032,-32.8873133838,1,"Parque Central",1655357.93265,"0","alto"
10188,"Fresno americano","20/12/2010 09:47","Alto (> 8 mts)",80,"Grande",-68.8524521848,-32.871051765,6,"Residencial Norte",2694682.37982,"0","medio"
6803,"Fresno europeo","26/05/2011 13:21","Bajo (2 - 4 mts)",22,"Mediano",-68.860170618,-32.8946342907,5,"Residencial Sur",2423808.92355,"0","bajo"
3831,"Morera","02/09/2011 11:04","Medio (4 - 8 mts)",72,"Grande",-68.8291757984,-32.870086211,4,"Cuarta Este Área Fundacional",1822015.85685,"0","medio"
43797,"Acacia SP","18/10/2011 16:43","Alto (> 8 mts)",180,"Grande",-68.83240619,-32.8824338872,3,"Parque O'Higgins",1531146.02653,"0","muy alto"
36146,"Morera","01/04/2011 14:14","Medio (4 - 8 mts)",80,"Grande",-68.851136055,-32.8775972763,6,"Residencial Norte",2694682.37982,"1","medio"
1544,"Tipa","23/11/2011 10:28","Bajo (2 - 4 mts)",60,"Mediano",-68.872861208,-32.8784579018,7,"Residencial Parque",1786336.08966,"0","medio"
39050,"Fresno europeo","23/12/2010 13:14","Bajo (2 - 4 mts)",40,"Mediano",-68.853993441,-32.8705543565,6,"Residencial Norte",2694682.37982,"0","bajo"
22924,"Paraiso","19/05/2011 15:17","Medio (4 - 8 mts)",52,"Mediano",-68.8556791232,-32.9000029719,5,"Residencial Sur",2423808.92355,"0","medio"
29268,"Fresno americano","23/02/2011 14:54","Medio (4 - 8 mts)",155,"Grande",-68.8444679833,-32.8885038804,2,"Barrio Civico",2366816.36021,"0","alto"
25717,"Fresno europeo","04/02/2011 08:37","Alto (> 8 mts)",100,"Grande",-68.8411184745,-32.9020544627,2,"Barrio Civico",2366816.36021,"0","alto"
33296,"Pltano","24/06/2011 11:24","Alto (> 8 mts)",185,"Grande",-68.8569949277,-32.8897160671,5,"Residencial Sur",2423808.92355,"0","muy alto"
35510,"Fresno europeo","06/04/2011 11:18","Alto (> 8 mts)",93,"Grande",-68.8556069013,-32.8815418347,7,"Residencial Parque",1786336.08966,"0","medio"
7529,"Morera","09/06/2011 13:06","Medio (4 - 8 mts)",80,"Grande",-68.8583436831,-32.881851438,7,"Residencial Parque",1786336.08966,"0","medio"
31286,"Fresno europeo","03/02/2011 10:17","Bajo (2 - 4 mts)",26,"Mediano",-68.8529310982,-32.8643060126,6,"Residencial Norte",2694682.37982,"0","bajo"
7288,"Morera","11/05/2011 09:59","Alto (> 8 mts)",46,"Mediano",-68.8533262632,-32.9017546219,2,"Barrio Civico",2366816.36021,"0","bajo"
10608,"Morera","01/04/2011 13:03","Medio (4 - 8 mts)",35,"Mediano",-68.8506302606,-32.8761893758,6,"Residencial Norte",2694682.37982,"0","bajo"
46660,"Morera","02/09/2011 11:11","Alto (> 8 mts)",128,"Grande",-68.8318609626,-32.8700987125,4,"Cuarta Este Área Fundacional",1822015.85685,"0","alto"
14267,"Acacia SP","07/12/2011 10:21","Alto (> 8 mts)",110,"Grande",-68.8778951119,-32.8680029718,8,"Aeroparque",2203364.73622,"0","alto"
14522,"Paraiso sombrilla","30/11/2011 16:22","Bajo (2 - 4 mts)",110,"Grande",-68.8785714341,-32.8656848662,8,"Aeroparque",2203364.73622,"0","alto"
40979,"Morera","14/04/2011 09:35","Alto (> 8 mts)",185,"Grande",-68.8389389804,-32.8809585548,1,"Parque Central",1655357.93265,"0","muy alto"
30295,"Morera","11/03/2011 09:11","Alto (> 8 mts)",130,"Grande",-68.8410917087,-32.890418944,2,"Barrio Civico",2366816.36021,"0","alto"
13572,"Paraiso","02/03/2011 13:21","Medio (4 - 8 mts)",38,"Mediano",-68.8504010948,-32.8660945533,6,"Residencial Norte",2694682.37982,"0","bajo"
15545,"Paraiso","18/11/2011 17:02","Bajo (2 - 4 mts)",26,"Mediano",-68.8608907119,-32.8712895794,7,"Residencial Parque",1786336.08966,"0","bajo"
321,"Morera","07/03/2012 11:00","Medio (4 - 8 mts)",100,"Grande",-68.8201676123,-32.8673816309,4,"Cuarta Este Área Fundacional",1822015.85685,"0","alto"
9591,"Morera","28/01/2011 12:30","Muy bajo (1 - 2 mts)",6,"Chico",-68.8510610446,-32.8647022812,6,"Residencial Norte",2694682.37982,"0","bajo"
42332,"Morera","27/04/2011 10:00","Alto (> 8 mts)",160,"Grande",-68.8377458825,-32.8754175386,1,"Parque Central",1655357.93265,"0","alto"
20965,"Fresno europeo","27/05/2011 10:28","Alto (> 8 mts)",120,"Grande",-68.8618390905,-32.8951363819,5,"Residencial Sur",2423808.92355,"0","alto"
785,"Paraiso","14/12/2011 10:32","Medio (4 - 8 mts)",50,"Mediano",-68.8795154531,-32.8671669391,8,"Aeroparque",2203364.73622,"0","medio"
15879,"Paraiso","28/11/2011 20:45","Medio (4 - 8 mts)",90,"Grande",-68.8722573527,-32.8766961028,7,"Residencial Parque",1786336.08966,"1","medio"
31536,"Fresno europeo","18/05/2011 10:35","Medio (4 - 8 mts)",63,"Grande",-68.8601858057,-32.8905604442,5,"Residencial Sur",2423808.92355,"0","medio"
6879,"Morera","07/06/2011 10:14","Alto (> 8 mts)",120,"Grande",-68.8589103284,-32.8949872893,5,"Residencial Sur",2423808.92355,"0","alto"
11027,"Prunas","07/04/2011 16:34","Medio (4 - 8 mts)",40,"Mediano",-68.8586160649,-32.8799960248,7,"Residencial Parque",1786336.08966,"0","bajo"
47486,"Morera","20/09/2011 11:10","Medio (4 - 8 mts)",51,"Mediano",-68.8293585792,-32.8744400456,4,"Cuarta Este Área Fundacional",1822015.85685,"0","medio"
9629,"Morera","26/01/2011 09:41","Medio (4 - 8 mts)",80,"Grande",-68.8496958919,-32.863383185,6,"Residencial Norte",2694682.37982,"0","medio"
12258,"Morera","17/01/2011 11:58","Alto (> 8 mts)",5,"Chico",-68.8459968314,-32.8683056013,6,"Residencial Norte",2694682.37982,"0","bajo"
14325,"Paraiso sombrilla","01/12/2011 12:33","Bajo (2 - 4 mts)",80,"Grande",-68.8783864555,-32.8670548182,8,"Aeroparque",2203364.73622,"0","medio"
33021,"Acacia SP","19/05/2011 10:55","Alto (> 8 mts)",140,"Grande",-68.8511717893,-32.8879290039,5,"Residencial Sur",2423808.92355,"0","alto"
48219,"Morera","01/09/2011 12:55","Alto (> 8 mts)",134,"Grande",-68.827572122,-32.8688967474,4,"Cuarta Este Área Fundacional",1822015.85685,"0","alto"
18719,"Morera","12/07/2011 20:10","Medio (4 - 8 mts)",15,"Chico",-68.8367932456,-32.8732926123,4,"Cuarta Oeste",1173332.70145,"0","bajo"
47669,"Morera","15/09/2011 12:19","Alto (> 8 mts)",160,"Grande",-68.830353047,-32.8729375536,4,"Cuarta Este Área Fundacional",1822015.85685,"0","alto"
44627,"Fresno europeo","25/08/2011 13:23","Alto (> 8 mts)",128,"Grande",-68.8240199736,-32.8669553519,4,"Cuarta Este Área Fundacional",1822015.85685,"0","alto"
14747,"Aguaribay","05/12/2011 11:16","Medio (4 - 8 mts)",70,"Grande",-68.8784147673,-32.8686489844,8,"Aeroparque",2203364.73622,"0","medio"
34894,"Morera","29/03/2011 10:18","Alto (> 8 mts)",190,"Grande",-68.8516604284,-32.881456761,1,"Parque Central",1655357.93265,"1","muy alto"
12084,"Morera","04/02/2010 13:07","Alto (> 8 mts)",127,"Grande",-68.853245641,-32.8683164104,6,"Residencial Norte",2694682.37982,"0","alto"
30651,"Paraiso","01/02/2011 12:54","Medio (4 - 8 mts)",125,"Grande",-68.8542539446,-32.8666914851,6,"Residencial Norte",2694682.37982,"0","alto"
3145,"Perenne","09/09/2011 15:56","Bajo (2 - 4 mts)",30,"Mediano",-68.8254897129,-32.8722017197,4,"Cuarta Este Área Fundacional",1822015.85685,"0","bajo"
21179,"Ailanthus","06/05/2011 09:51","Medio (4 - 8 mts)",25,"Mediano",-68.8514336231,-32.8930504889,5,"Residencial Sur",2423808.92355,"1","bajo"
29929,"Pltano","14/03/2011 12:22","Alto (> 8 mts)",190,"Grande",-68.8409211409,-32.8925743428,2,"Barrio Civico",2366816.36021,"0","muy alto"
4751,"Fresno americano","02/08/2011 09:43","Alto (> 8 mts)",128,"Grande",-68.8344963323,-32.8662393614,4,"Cuarta Oeste",1173332.70145,"0","alto"
34192,"Morera","04/03/2011 09:18","Medio (4 - 8 mts)",120,"Grande",-68.8531487425,-32.8733736872,6,"Residencial Norte",2694682.37982,"0","alto"
30646,"Acer","01/02/2011 13:09","Medio (4 - 8 mts)",112,"Grande",-68.854644174,-32.8671107846,6,"Residencial Norte",2694682.37982,"0","alto"
18098,"Morera","28/07/2011 10:51","Alto (> 8 mts)",175,"Grande",-68.8404926196,-32.8689203208,4,"Cuarta Oeste",1173332.70145,"0","muy alto"
26664,"Morera","14/11/2011 12:58","Medio (4 - 8 mts)",18,"Chico",-68.831856887,-32.8937163143,3,"Parque O'Higgins",1531146.02653,"0","bajo"
3734,"Paraiso","24/08/2011 10:00","Medio (4 - 8 mts)",68,"Grande",-68.8209263268,-32.8695843553,4,"Cuarta Este Área Fundacional",1822015.85685,"0","medio"
25955,"Morera","01/02/2011 11:47","Alto (> 8 mts)",160,"Grande",-68.8386164437,-32.9036539431,2,"Barrio Civico",2366816.36021,"1","alto"
3341,"Pltano","05/10/2011 11:10","Bajo (2 - 4 mts)",40,"Mediano",-68.8295613869,-32.8791804816,4,"Cuarta Este Área Fundacional",1822015.85685,"0","bajo"
37759,"Fresno europeo","22/02/2012 08:09","Muy bajo (1 - 2 mts)",3,"Chico",-68.848639554,-32.8730716883,6,"Residencial Norte",2694682.37982,"0","bajo"
33689,"Morera","10/05/2011 13:37","Alto (> 8 mts)",182,"Grande",-68.8584657448,-32.8860133503,5,"Residencial Sur",2423808.92355,"0","muy alto"
10207,"Morera","15/12/2010 10:49","Alto (> 8 mts)",220,"Grande",-68.8509926528,-32.8706551433,6,"Residencial Norte",2694682.37982,"1","muy alto"
28684,"Acer","01/03/2011 13:01","Medio (4 - 8 mts)",37,"Mediano",-68.8463086622,-32.8910496711,2,"Barrio Civico",2366816.36021,"0","bajo"
19581,"Morera","11/07/2011 10:39","Alto (> 8 mts)",180,"Grande",-68.8361204253,-32.8726342482,4,"Cuarta Oeste",1173332.70145,"1","muy alto"
14742,"Aguaribay","05/12/2011 12:00","Muy bajo (1 - 2 mts)",15,"Chico",-68.8792908977,-32.8697065897,8,"Aeroparque",2203364.73622,"0","bajo"
46016,"Paraiso","27/09/2011 09:43","Bajo (2 - 4 mts)",100,"Grande",-68.8214395597,-32.8739373888,4,"Cuarta Este Área Fundacional",1822015.85685,"0","alto"
6350,"Pltano","27/06/2011 11:22","Medio (4 - 8 mts)",62,"Grande",-68.8541560895,-32.8902736039,5,"Residencial Sur",2423808.92355,"0","medio"
4560,"Morera","08/08/2011 14:05","Alto (> 8 mts)",80,"Grande",-68.8383978631,-32.8646718248,4,"Cuarta Oeste",1173332.70145,"0","medio"
20815,"Morera","30/05/2011 11:12","Alto (> 8 mts)",120,"Grande",-68.862084744,-32.8956787732,5,"Residencial Sur",2423808.92355,"0","alto"
4626,"Fresno europeo","08/08/2011 09:31","Alto (> 8 mts)",180,"Grande",-68.832928249,-32.8636523476,4,"Cuarta Oeste",1173332.70145,"0","muy alto"
20538,"Fresno europeo","03/06/2011 09:04","Muy bajo (1 - 2 mts)",6,"Chico",-68.8593478219,-32.8971136276,5,"Residencial Sur",2423808.92355,"0","bajo"
8205,"Morera","15/03/2011 08:51","Alto (> 8 mts)",138,"Grande",-68.8407783722,-32.8937218695,2,"Barrio Civico",2366816.36021,"0","alto"
23870,"Acer","28/01/2011 10:10","Alto (> 8 mts)",88,"Grande",-68.8509628375,-32.8997347427,2,"Barrio Civico",2366816.36021,"0","medio"
3228,"Morera","22/09/2011 08:02","Alto (> 8 mts)",66,"Grande",-68.8219197427,-32.8720226543,4,"Cuarta Este Área Fundacional",1822015.85685,"0","medio"
13878,"Aguaribay","16/12/2011 12:29","Medio (4 - 8 mts)",100,"Grande",-68.8760841275,-32.8683059189,8,"Aeroparque",2203364.73622,"0","alto"
2721,"Fresno europeo","12/10/2011 08:37","Muy bajo (1 - 2 mts)",2,"Chico",-68.8312853032,-32.8826378533,3,"Parque O'Higgins",1531146.02653,"0","bajo"
46689,"Acer","05/09/2011 12:53","Medio (4 - 8 mts)",56,"Mediano",-68.8326914567,-32.8702920672,4,"Cuarta Este Área Fundacional",1822015.85685,"0","medio"
24984,"Olmo comun","16/02/2011 09:01","Alto (> 8 mts)",145,"Grande",-68.8378408958,-32.896559387,2,"Barrio Civico",2366816.36021,"0","alto"
25639,"Morera","15/02/2011 14:44","Alto (> 8 mts)",256,"Grande",-68.8369905499,-32.9010440889,2,"Barrio Civico",2366816.36021,"0","muy alto"
3518,"Morera","02/09/2011 11:24","Bajo (2 - 4 mts)",50,"Mediano",-68.8264862063,-32.8681930389,4,"Cuarta Este Área Fundacional",1822015.85685,"0","medio"
47373,"Fresno americano","21/09/2011 11:59","Medio (4 - 8 mts)",130,"Grande",-68.8289422739,-32.8742182916,4,"Cuarta Este Área Fundacional",1822015.85685,"0","alto"
9178,"Fresno americano","02/03/2011 10:03","Medio (4 - 8 mts)",64,"Grande",-68.8511130802,-32.8650877754,6,"Residencial Norte",2694682.37982,"0","medio"
20210,"Fresno europeo","24/05/2011 13:52","Medio (4 - 8 mts)",100,"Grande",-68.8603793304,-32.8945952787,5,"Residencial Sur",2423808.92355,"0","alto"
12526,"Paraiso","10/01/2011 09:43","Medio (4 - 8 mts)",130,"Grande",-68.8439784542,-32.862963714,4,"Cuarta Oeste",1173332.70145,"0","alto"
14025,"Paraiso sombrilla","29/11/2011 16:33","Bajo (2 - 4 mts)",100,"Grande",-68.8788369589,-32.865219672,8,"Aeroparque",2203364.73622,"0","alto"
28201,"Morera","14/03/2011 18:09","Alto (> 8 mts)",110,"Grande",-68.8475292271,-32.8936030182,2,"Barrio Civico",2366816.36021,"1","alto"
47820,"Morera","23/09/2011 14:22","Alto (> 8 mts)",125,"Grande",-68.826160188,-32.8734717312,4,"Cuarta Este Área Fundacional",1822015.85685,"1","alto"
11959,"Morera","02/06/2010 11:43","Medio (4 - 8 mts)",205,"Grande",-68.8516259657,-32.8682510774,6,"Residencial Norte",2694682.37982,"0","muy alto"
15812,"Acer","21/11/2011 16:42","Bajo (2 - 4 mts)",60,"Mediano",-68.8733823734,-32.8783030876,7,"Residencial Parque",1786336.08966,"0","medio"
6258,"Ligustro","13/07/2011 12:31","Bajo (2 - 4 mts)",35,"Mediano",-68.8515671229,-32.8835790538,1,"Parque Central",1655357.93265,"0","bajo"
27620,"Morera","07/11/2011 10:31","Alto (> 8 mts)",142,"Grande",-68.8394071076,-32.895078387,2,"Barrio Civico",2366816.36021,"1","alto"
11571,"Paraiso","10/05/2010 11:48","Medio (4 - 8 mts)",148,"Grande",-68.8518255677,-32.8672800082,6,"Residencial Norte",2694682.37982,"0","alto"
30336,"Acacia SP","10/03/2011 12:05","Alto (> 8 mts)",137,"Grande",-68.8408644275,-32.8907597973,2,"Barrio Civico",2366816.36021,"0","alto"
15452,"Paraiso","22/11/2011 13:39","Medio (4 - 8 mts)",100,"Grande",-68.8598978998,-32.8718702681,7,"Residencial Parque",1786336.08966,"0","alto"
24968,"Morera","16/02/2011 11:39","Muy bajo (1 - 2 mts)",8,"Chico",-68.837433698,-32.895673749,2,"Barrio Civico",2366816.36021,"0","bajo"
204,"Morera","06/03/2012 10:26","Alto (> 8 mts)",130,"Grande",-68.8393721078,-32.8705776557,4,"Cuarta Oeste",1173332.70145,"1","alto"
32669,"Acacia visco","24/06/2011 10:41","Alto (> 8 mts)",160,"Grande",-68.8508718281,-32.8900838703,5,"Residencial Sur",2423808.92355,"0","alto"
35281,"Morera","24/06/2011 13:44","Bajo (2 - 4 mts)",70,"Grande",-68.8525317039,-32.8837931485,5,"Residencial Sur",2423808.92355,"0","medio"
15371,"Aguaribay","15/11/2011 14:15","Alto (> 8 mts)",120,"Grande",-68.8606888473,-32.8700477754,7,"Residencial Parque",1786336.08966,"0","alto"
32901,"Fresno europeo","19/05/2011 12:45","Alto (> 8 mts)",150,"Grande",-68.849353852,-32.8866455229,5,"Residencial Sur",2423808.92355,"0","alto"
29079,"Fresno americano","28/04/2011 09:29","Alto (> 8 mts)",210,"Grande",-68.8445342055,-32.8862611844,1,"Parque Central",1655357.93265,"0","muy alto"
8713,"Morera","10/02/2011 09:17","Alto (> 8 mts)",240,"Grande",-68.8377215707,-32.9001911953,2,"Barrio Civico",2366816.36021,"0","muy alto"
47425,"Morera","22/09/2011 09:34","Alto (> 8 mts)",184,"Grande",-68.8276998341,-32.8746308244,4,"Cuarta Este Área Fundacional",1822015.85685,"1","muy alto"
25693,"Morera","04/02/2011 10:40","Alto (> 8 mts)",83,"Grande",-68.8403797266,-32.9018003805,2,"Barrio Civico",2366816.36021,"0","medio"
20540,"Pltano","03/06/2011 09:01","Alto (> 8 mts)",200,"Grande",-68.8592815991,-32.8969704376,5,"Residencial Sur",2423808.92355,"1","muy alto"
38622,"Morera","17/12/2010 13:22","Alto (> 8 mts)",220,"Grande",-68.852414434,-32.8718351639,6,"Residencial Norte",2694682.37982,"0","muy alto"
18648,"Pltano","04/07/2011 13:32","Alto (> 8 mts)",280,"Grande",-68.8368123581,-32.8758642981,1,"Parque Central",1655357.93265,"0","muy alto"
41964,"Morera","19/04/2011 10:20","Medio (4 - 8 mts)",97,"Grande",-68.8390827576,-32.8793944831,1,"Parque Central",1655357.93265,"0","medio"
